age,job,marital,education,balance,housing,loan,contact,day,month,duration,pdays,poutcome,deposit
24,1,2,1,3,1,0,0,15,8,311,-1,3,0
49,6,0,1,6116,1,0,0,21,9,43,-1,3,0
36,6,1,2,4515,1,0,2,17,6,408,-1,3,0
28,1,2,2,727,1,0,2,6,6,144,-1,3,0
54,5,1,1,3846,1,1,2,19,6,216,-1,3,0
27,1,2,0,1128,1,0,2,30,6,88,-1,3,0
34,4,0,2,1173,0,1,0,18,5,93,-1,3,0
40,4,2,2,27,0,0,0,27,1,165,-1,3,0
32,0,2,2,328,1,1,2,26,6,271,-1,3,0
41,0,1,1,0,1,0,0,17,9,595,-1,3,0
38,7,2,0,-87,1,0,0,13,8,531,-1,3,0
35,0,2,1,2830,0,0,2,20,6,22,-1,3,0
31,9,1,1,4,0,0,2,20,8,199,-1,3,0
47,2,1,1,0,0,0,2,19,6,563,-1,3,0
41,0,1,1,80,0,0,0,19,9,202,-1,3,0
29,0,2,1,2768,1,0,2,2,6,121,-1,3,0
33,4,1,2,5,1,0,2,7,1,12,-1,3,0
89,5,1,2,553,0,0,1,19,1,2027,-1,3,0
54,1,1,1,-102,1,0,0,27,1,164,-1,3,0
72,5,1,0,2079,0,0,0,13,1,100,191,1,0
29,1,1,1,1,1,0,2,6,8,215,-1,3,0
41,1,1,1,598,1,0,0,12,8,69,364,0,0
39,3,1,0,34,1,0,0,14,5,377,-1,3,0
41,7,0,1,-19,1,0,2,19,8,201,-1,3,0
31,1,1,0,292,1,1,2,30,8,30,-1,3,0
32,7,1,1,144,1,0,2,19,8,260,-1,3,0
52,0,1,1,1113,0,1,0,8,5,83,-1,3,0
41,2,1,2,121,1,0,0,5,8,456,287,0,0
45,4,1,2,904,1,1,2,20,6,14,-1,3,0
29,0,2,1,-498,1,0,0,2,3,99,227,0,0
32,0,1,2,0,1,0,2,5,8,138,-1,3,0
35,1,1,1,67,0,0,2,20,8,60,-1,3,0
54,9,1,1,3967,0,1,0,29,5,90,-1,3,0
41,6,1,1,305,1,0,0,13,8,174,-1,3,0
42,1,1,0,260,1,0,1,31,5,175,-1,3,0
59,4,0,2,258,1,0,0,20,0,33,173,2,0
58,5,1,0,0,0,0,0,4,1,506,-1,3,0
32,7,2,1,72,0,0,0,28,5,88,-1,3,0
56,9,2,0,145,1,0,1,6,3,124,9,1,0
50,4,0,2,2564,1,0,0,21,9,124,113,0,0
45,7,1,0,7811,0,0,2,16,6,143,-1,3,0
59,5,1,1,5744,0,0,2,18,6,632,-1,3,0
47,1,1,0,673,1,1,2,6,6,118,-1,3,0
54,4,2,1,602,0,0,0,30,5,101,-1,3,0
40,7,1,1,9374,1,0,0,21,9,7,185,0,0
37,4,1,2,5016,0,0,0,8,1,119,-1,3,0
29,1,1,1,508,1,1,2,19,6,262,-1,3,0
36,1,1,0,156,1,0,0,21,9,219,-1,3,0
33,4,1,2,0,1,0,0,9,5,310,-1,3,0
32,4,0,2,12,0,0,0,17,5,321,-1,3,0
53,9,1,1,7984,1,0,0,2,3,151,-1,3,0
33,7,1,1,255,1,1,0,21,9,588,184,0,0
36,0,1,2,211,1,0,2,5,8,146,-1,3,0
43,10,0,1,1854,0,0,0,13,9,131,197,2,0
45,6,1,2,-497,1,1,0,15,8,217,176,0,0
52,7,1,1,431,0,0,0,26,1,73,-1,3,0
48,1,0,1,-314,1,0,0,18,8,7,-1,3,0
40,4,1,2,552,0,0,0,28,5,761,-1,3,0
31,9,1,1,465,1,0,0,12,8,259,-1,3,0
34,7,2,1,544,1,0,2,27,8,257,-1,3,0
54,1,1,0,-636,1,0,2,30,8,324,-1,3,0
40,4,1,2,7780,0,0,1,4,8,364,355,1,0
55,10,2,0,274,0,0,0,9,3,7,-1,3,0
33,4,1,2,1148,0,0,0,19,9,299,-1,3,0
50,4,1,2,67,0,1,2,20,6,156,-1,3,0
59,5,0,1,914,0,0,0,28,4,192,-1,3,0
40,7,1,1,1293,1,0,0,13,0,128,-1,3,0
45,0,1,1,111,1,0,0,11,1,173,-1,3,0
32,4,1,2,937,0,0,0,28,1,90,94,0,0
50,1,1,3,605,1,0,2,15,8,200,-1,3,0
58,1,1,1,1457,1,0,0,8,5,144,-1,3,0
38,4,1,2,1617,1,0,0,16,0,691,-1,3,0
57,9,1,1,29207,1,0,1,21,9,232,-1,3,0
31,1,1,1,812,1,0,0,23,11,245,-1,3,0
69,5,1,0,324,0,0,0,12,1,875,189,2,0
26,0,2,1,1327,0,0,0,30,7,171,-1,3,0
30,0,1,1,482,0,0,0,23,0,86,-1,3,0
49,1,1,1,134,1,1,2,27,8,265,-1,3,0
36,1,1,0,347,0,0,0,4,3,167,-1,3,0
37,9,1,1,1824,1,0,0,3,5,112,324,1,0
55,1,0,0,410,0,1,0,11,5,221,-1,3,0
36,4,2,2,-38,1,0,2,14,8,784,-1,3,0
31,6,1,1,581,1,0,0,13,10,845,152,0,0
30,9,0,1,3100,1,0,2,21,8,154,-1,3,0
36,7,1,1,0,1,1,0,15,5,201,-1,3,0
50,6,1,1,1138,0,0,0,14,1,219,-1,3,0
53,11,1,3,0,0,0,0,25,1,209,-1,3,0
39,7,1,1,304,1,1,2,9,8,323,-1,3,0
31,9,1,2,313,1,0,0,27,1,114,-1,3,0
49,1,1,0,1898,0,0,0,21,1,159,-1,3,0
35,7,1,1,142,1,0,0,20,9,315,196,0,0
45,1,1,0,4696,0,0,2,17,6,99,-1,3,0
30,4,2,1,135,0,0,0,14,1,112,-1,3,0
47,6,1,0,574,1,0,0,20,9,137,-1,3,0
37,1,1,0,1322,1,0,0,21,9,14,185,1,0
35,9,1,2,703,0,0,0,20,0,169,-1,3,0
41,4,2,2,0,0,0,0,7,1,91,-1,3,0
35,10,1,1,1,1,0,0,28,5,173,-1,3,0
60,5,1,0,55,0,0,0,4,6,207,-1,3,0
58,9,1,1,786,1,0,2,7,8,165,-1,3,0
28,4,1,2,22,1,0,0,31,5,59,-1,3,0
57,10,1,1,890,0,0,0,5,3,343,-1,3,0
35,4,1,2,451,1,0,0,17,0,220,-1,3,0
54,0,1,2,59,1,0,0,10,5,268,-1,3,0
31,4,2,2,15,0,0,0,11,1,119,-1,3,0
32,1,2,1,15341,0,0,2,21,8,738,-1,3,0
56,0,2,1,-273,0,0,0,8,5,119,-1,3,0
35,6,1,2,28,0,1,0,8,5,259,-1,3,0
33,1,1,1,58,0,0,2,16,8,144,-1,3,0
50,9,1,1,103,1,0,0,3,3,109,267,0,0
46,4,2,1,244,1,0,2,15,8,244,-1,3,0
35,7,1,1,0,0,0,2,9,6,115,-1,3,0
49,0,1,1,880,1,1,0,18,8,22,-1,3,0
56,4,0,2,-141,0,0,0,28,5,101,-1,3,0
33,1,2,0,447,1,0,2,9,8,180,-1,3,0
37,2,1,0,62,0,0,0,31,5,404,-1,3,0
30,1,2,1,148,0,0,0,2,0,206,-1,3,0
34,0,2,1,79,1,0,0,28,5,219,-1,3,0
29,1,2,1,9,1,0,0,11,8,262,-1,3,0
32,4,1,2,578,0,1,0,22,5,29,-1,3,0
29,1,1,0,-382,1,0,0,28,5,35,-1,3,0
50,1,1,0,888,0,1,1,10,5,160,-1,3,0
58,9,2,1,382,0,0,0,13,1,460,-1,3,0
30,4,1,2,1390,0,0,0,20,1,552,-1,3,0
52,2,1,0,-104,0,1,0,10,5,124,-1,3,0
39,4,1,2,22,1,0,2,2,6,493,-1,3,0
43,9,0,1,-36,1,0,0,17,9,190,104,0,0
51,9,1,1,130,0,0,0,22,1,547,-1,3,0
38,0,2,1,77,0,0,0,20,9,441,-1,3,0
30,6,2,1,1031,0,0,2,20,10,7,-1,3,0
52,4,0,0,92,0,1,0,16,5,469,-1,3,0
40,9,1,2,1063,1,1,0,19,1,264,-1,3,0
37,9,1,1,0,1,1,0,15,5,101,-1,3,0
30,1,1,1,282,1,1,2,23,8,148,-1,3,0
51,4,1,2,1394,1,0,0,5,1,115,-1,3,0
27,9,2,1,16,0,0,2,19,8,193,-1,3,0
35,1,1,1,975,1,0,0,16,5,102,-1,3,0
47,0,1,2,12276,0,0,2,20,6,77,-1,3,0
29,1,1,1,313,1,0,0,20,0,172,343,1,0
52,0,1,1,1648,1,0,0,19,9,172,-1,3,0
43,0,2,1,6,0,0,0,4,3,58,264,0,0
31,1,1,0,1127,1,0,1,13,8,43,349,0,0
54,1,1,1,1070,0,0,0,18,9,373,-1,3,0
59,3,1,1,1040,0,0,0,5,1,123,-1,3,0
51,1,1,1,50,1,1,2,6,8,121,-1,3,0
32,4,1,2,62,1,0,1,13,9,45,-1,3,0
42,1,1,1,-755,1,1,2,2,6,312,-1,3,0
46,1,1,1,4707,1,0,2,23,8,93,-1,3,0
30,9,2,1,925,0,0,0,20,9,240,-1,3,0
42,4,0,0,0,1,0,0,19,9,73,-1,3,0
39,1,1,0,867,1,0,2,7,8,481,-1,3,0
31,4,2,2,-201,1,0,0,22,1,81,-1,3,0
35,1,1,1,120,1,0,2,28,8,245,-1,3,0
34,0,1,1,61,0,1,2,5,8,21,-1,3,0
42,9,0,1,0,1,0,2,28,8,471,-1,3,0
57,4,1,0,687,1,1,1,21,5,107,-1,3,0
38,4,2,2,38,0,0,0,20,1,105,-1,3,0
29,1,2,1,2806,0,0,0,15,10,294,93,1,0
46,4,1,1,-27,1,0,0,6,8,289,-1,3,0
48,4,1,2,2498,0,0,0,14,1,98,-1,3,0
33,9,1,1,390,0,0,0,13,1,460,-1,3,0
59,0,2,1,-423,1,1,0,20,0,84,-1,3,0
23,9,2,1,1587,1,1,0,14,8,502,-1,3,0
37,1,1,1,288,1,0,0,5,8,159,-1,3,0
40,9,2,1,822,1,1,0,29,4,155,245,0,0
44,1,0,1,-222,1,0,2,27,8,112,-1,3,0
37,1,2,1,197,1,0,2,16,8,251,-1,3,0
28,7,2,1,159,1,0,1,12,8,345,-1,3,0
39,9,2,1,681,1,0,2,5,6,170,-1,3,0
57,5,0,0,0,0,1,0,24,5,125,-1,3,0
38,1,2,3,495,1,0,2,8,8,297,-1,3,0
60,1,1,1,414,0,0,0,4,3,147,-1,3,0
38,4,0,2,151,1,0,0,17,5,50,-1,3,0
26,8,2,1,2572,1,0,0,5,8,620,-1,3,0
32,1,1,1,320,1,0,2,6,8,198,-1,3,0
35,4,2,2,304,1,0,0,19,9,274,-1,3,0
30,4,2,1,1299,0,0,0,14,1,515,-1,3,0
37,1,1,1,740,1,0,0,7,8,434,342,0,0
36,1,1,1,537,0,1,0,7,5,206,-1,3,0
34,0,2,1,1581,1,1,2,20,8,52,-1,3,0
28,1,1,1,708,1,0,2,6,6,339,-1,3,0
37,1,1,0,178,1,1,2,9,6,72,-1,3,0
31,7,2,1,671,1,0,2,7,8,193,-1,3,0
34,1,1,0,3,1,0,1,8,8,26,-1,3,0
28,9,2,1,981,1,0,0,24,5,225,-1,3,0
38,9,1,2,1042,1,0,0,4,3,419,-1,3,0
80,5,1,0,1021,0,0,1,26,3,37,-1,3,0
59,5,1,1,1035,1,1,0,5,1,223,-1,3,0
54,4,1,2,1114,1,0,0,21,9,1195,175,1,0
29,1,2,2,98,0,0,0,10,1,170,-1,3,0
39,9,1,1,24,1,0,0,28,4,79,-1,3,0
30,9,2,1,486,0,0,0,28,4,335,-1,3,0
41,7,0,1,727,1,0,0,11,8,246,-1,3,0
48,9,1,1,-205,1,1,0,9,5,112,-1,3,0
26,1,1,1,895,1,0,0,4,3,820,-1,3,0
55,0,1,0,319,0,0,0,21,9,124,-1,3,0
36,0,2,1,206,1,0,2,8,8,183,-1,3,0
31,7,1,1,-414,1,0,0,6,8,1369,-1,3,0
35,1,1,0,-1489,1,1,2,29,8,177,-1,3,0
30,4,1,2,0,0,0,0,7,1,74,-1,3,0
26,1,2,1,249,1,0,0,29,4,235,262,0,0
32,4,1,2,927,0,0,0,8,10,282,-1,3,0
43,1,0,0,515,1,0,0,18,9,182,-1,3,0
48,0,1,1,1060,1,0,0,20,0,87,318,0,0
49,9,1,1,308,0,0,0,27,5,266,-1,3,0
34,1,1,1,808,1,1,0,17,5,20,-1,3,0
27,1,2,0,431,1,0,2,15,8,286,-1,3,0
31,0,2,1,396,1,0,2,19,8,104,-1,3,0
35,9,2,1,-89,1,0,0,15,8,75,368,0,0
40,0,1,1,-253,1,0,0,9,5,177,-1,3,0
39,7,1,1,0,1,0,2,20,8,793,-1,3,0
19,8,2,3,60,0,0,0,14,1,253,-1,3,0
40,7,1,1,695,1,0,0,11,8,270,348,0,0
25,0,2,2,1141,1,0,0,5,8,718,347,0,0
38,9,0,2,791,1,0,2,26,8,89,-1,3,0
62,1,1,0,1381,0,0,0,19,10,1020,-1,3,0
27,7,1,1,0,1,0,0,23,5,198,-1,3,0
40,9,1,1,-28,1,1,2,30,8,289,-1,3,0
56,4,1,2,412,0,0,1,20,9,179,-1,3,0
33,4,1,2,310,0,0,0,29,1,179,-1,3,0
52,1,1,1,1319,0,0,1,30,0,37,-1,3,0
33,1,1,1,0,1,1,0,28,5,83,-1,3,0
38,7,1,1,-314,1,0,2,28,8,66,-1,3,0
27,7,1,1,511,1,0,2,30,6,85,-1,3,0
54,5,1,1,-152,1,1,2,26,8,14,-1,3,0
35,0,1,1,907,0,1,2,2,5,97,-1,3,0
41,1,2,0,22,1,0,2,14,8,152,-1,3,0
28,1,2,1,0,0,1,0,31,5,11,-1,3,0
55,4,0,2,8044,1,0,0,11,8,175,333,1,0
56,0,2,1,1854,1,0,1,7,8,45,342,0,0
33,1,2,1,1794,1,0,0,12,8,360,173,1,0
42,9,1,1,2,0,0,2,29,8,249,-1,3,0
34,8,2,3,2321,0,0,0,9,9,600,99,0,0
35,9,2,1,144,0,0,0,22,5,163,-1,3,0
46,9,0,1,1,1,1,2,26,8,200,-1,3,0
31,6,2,1,762,0,0,0,11,1,312,-1,3,0
48,6,1,2,16,1,1,0,18,9,214,-1,3,0
38,9,1,1,20,0,0,0,2,3,147,-1,3,0
47,7,1,1,2070,1,1,2,26,8,136,-1,3,0
48,4,1,2,308,1,0,0,14,5,125,-1,3,0
57,9,1,3,1617,1,0,2,7,8,96,-1,3,0
30,0,1,1,39,1,0,0,28,5,101,-1,3,0
39,1,1,0,332,1,0,2,8,8,277,-1,3,0
31,4,2,2,713,0,0,0,28,1,162,-1,3,0
44,1,1,1,2885,1,0,2,30,8,63,-1,3,0
38,7,1,1,968,1,0,0,6,0,272,-1,3,0
58,11,1,2,4150,0,0,2,6,6,363,-1,3,0
42,4,1,2,687,0,0,0,11,1,667,-1,3,0
33,4,1,1,333,0,0,0,28,1,80,-1,3,0
55,5,1,0,1821,0,0,0,8,1,224,-1,3,0
34,1,1,1,-436,1,0,2,26,8,317,-1,3,0
30,11,2,3,6929,0,0,0,19,9,341,-1,3,0
35,9,2,1,126,0,0,0,22,1,112,-1,3,0
35,9,1,1,2019,1,1,0,18,9,83,144,0,0
56,5,1,1,878,0,0,2,20,6,123,-1,3,0
27,4,2,2,6791,0,0,1,22,7,174,229,2,0
39,6,0,1,0,1,0,2,23,8,210,-1,3,0
36,0,1,1,110,1,0,1,4,3,185,-1,3,0
35,6,1,1,28,0,1,2,2,5,159,-1,3,0
34,3,2,0,443,0,0,0,30,4,10,2,1,0
28,10,2,0,236,0,0,0,6,3,460,-1,3,0
37,9,1,1,2707,1,0,1,16,5,109,-1,3,0
57,9,1,1,1753,1,0,0,7,8,539,-1,3,0
34,7,1,1,1182,1,0,2,28,8,124,-1,3,0
38,4,2,2,427,1,0,0,18,9,253,182,0,0
48,9,1,0,788,0,0,1,9,5,36,-1,3,0
35,0,1,1,0,0,0,0,7,5,78,-1,3,0
40,1,1,0,-509,1,0,2,23,8,298,-1,3,0
48,7,0,0,-110,0,1,2,19,6,164,-1,3,0
54,1,1,0,244,1,0,0,29,5,337,-1,3,0
49,7,0,1,933,0,1,0,29,5,92,-1,3,0
38,9,1,2,940,0,0,0,12,1,191,-1,3,0
44,2,1,2,1631,1,0,0,17,9,81,195,0,0
44,10,1,1,-505,1,0,2,3,6,113,-1,3,0
60,0,1,1,7336,0,0,0,31,7,494,-1,3,0
55,7,2,1,-40,1,0,2,12,8,178,-1,3,0
27,8,2,0,25,0,0,2,28,1,8,-1,3,0
33,4,2,1,0,0,0,2,20,8,190,-1,3,0
32,9,1,1,5,1,0,0,17,9,114,-1,3,0
51,1,1,1,-92,1,0,2,4,6,28,-1,3,0
44,0,1,1,497,1,0,0,3,3,321,270,1,0
49,1,1,0,2356,0,1,1,14,5,236,-1,3,0
42,1,1,1,3,1,0,0,12,8,118,-1,3,0
35,7,1,1,128,1,0,0,12,8,136,-1,3,0
32,0,1,2,390,1,1,0,5,8,100,243,1,0
39,9,2,1,300,0,0,0,10,11,315,394,0,0
54,9,1,1,827,0,1,2,20,6,294,-1,3,0
35,9,1,2,25,0,0,0,27,1,219,-1,3,0
41,9,2,0,340,1,0,0,13,8,262,349,0,0
35,4,1,2,867,1,0,0,20,9,298,171,2,0
41,1,1,1,140,1,0,0,29,4,636,-1,3,0
36,9,1,1,3,0,0,0,20,1,100,-1,3,0
51,6,1,1,4920,0,0,1,2,6,392,-1,3,0
59,11,2,1,3237,0,0,2,6,6,100,-1,3,0
44,1,1,0,0,1,1,0,21,9,32,116,1,0
49,0,1,1,1096,1,0,0,17,0,609,303,0,0
37,0,2,2,869,0,0,0,30,5,60,-1,3,0
60,9,0,2,1900,1,0,2,29,8,77,-1,3,0
40,4,1,2,413,1,0,2,14,8,150,-1,3,0
27,1,1,0,-588,0,0,2,13,8,531,-1,3,0
34,3,1,1,0,0,0,0,21,1,398,-1,3,0
41,9,1,1,2490,1,0,2,21,8,115,-1,3,0
39,7,1,1,20928,0,0,0,14,8,1166,352,1,0
34,0,1,1,560,1,0,2,5,8,198,-1,3,0
38,1,0,1,0,1,0,0,11,8,580,173,0,0
56,1,1,0,826,1,0,0,21,5,853,-1,3,0
42,7,1,1,115,1,1,0,17,0,161,149,0,0
47,8,2,3,107,0,0,1,15,5,119,-1,3,0
32,1,1,1,320,1,1,0,3,3,22,-1,3,0
37,1,1,1,-399,1,1,2,3,6,21,-1,3,0
25,8,2,1,703,0,0,0,5,8,1100,-1,3,0
29,9,0,1,328,1,1,0,4,3,25,-1,3,0
48,4,0,2,148,0,0,0,12,1,152,-1,3,0
39,6,2,2,2298,1,1,0,20,0,13,319,1,0
31,1,1,1,64,1,0,0,18,5,302,-1,3,0
28,4,2,2,4013,1,0,2,4,6,386,-1,3,0
32,4,1,2,0,0,0,2,9,8,280,-1,3,0
35,9,1,2,633,1,1,0,2,3,76,5,1,0
51,0,1,3,-1137,1,1,1,11,8,567,325,0,0
32,1,1,0,902,1,0,2,27,8,106,-1,3,0
30,1,1,1,2850,0,0,2,8,8,181,-1,3,0
54,4,1,2,313,1,0,2,5,8,83,-1,3,0
41,1,1,1,923,1,0,2,14,8,249,-1,3,0
35,0,2,0,8,1,0,2,16,8,148,-1,3,0
44,9,1,1,945,1,0,0,4,1,190,-1,3,0
58,4,1,2,2261,1,0,0,3,6,1361,391,0,0
43,1,1,0,18,1,0,0,14,8,131,370,1,0
52,1,1,1,5828,1,0,1,13,8,276,-1,3,0
60,5,1,0,6307,1,0,2,11,6,362,-1,3,0
32,4,2,2,537,0,0,2,29,8,187,-1,3,0
41,1,1,1,393,1,1,0,10,5,122,-1,3,0
54,1,0,0,215,1,0,2,4,6,71,-1,3,0
30,1,2,1,132,1,0,2,16,8,329,-1,3,0
36,9,2,1,35,0,0,0,29,1,493,-1,3,0
27,0,2,1,125,0,0,0,21,5,104,288,0,0
32,9,2,1,129,1,0,0,7,8,213,-1,3,0
34,4,1,2,0,0,0,0,6,1,139,-1,3,0
43,0,1,1,315,0,0,0,23,5,129,-1,3,0
43,7,1,0,2567,1,0,0,14,8,109,360,0,0
31,4,0,2,883,1,0,0,19,9,168,-1,3,0
37,9,1,1,1120,1,0,2,30,8,103,-1,3,0
51,9,0,1,0,1,0,2,28,8,463,-1,3,0
52,1,1,1,1117,1,0,0,13,8,365,-1,3,0
57,1,1,1,773,1,1,2,18,6,97,-1,3,0
32,9,2,2,390,1,0,2,23,8,85,-1,3,0
47,0,1,1,1358,1,0,0,14,8,80,-1,3,0
31,4,1,2,216,0,0,0,22,5,47,-1,3,0
27,1,2,1,317,1,0,2,20,8,16,-1,3,0
31,1,2,0,2369,1,0,0,18,8,87,-1,3,0
36,0,0,2,125,1,0,2,26,8,172,-1,3,0
44,1,1,0,6,0,0,0,10,5,338,-1,3,0
34,1,1,0,15841,1,0,0,20,0,423,-1,3,0
32,3,1,0,51,1,0,0,12,8,324,-1,3,0
52,4,1,1,0,1,1,2,27,8,62,-1,3,0
60,5,0,0,-79,1,1,0,29,4,192,-1,3,0
30,7,2,1,1881,0,1,2,26,6,29,-1,3,0
48,1,1,0,456,1,1,2,19,8,289,-1,3,0
39,4,1,0,1873,0,0,2,9,6,161,-1,3,0
59,4,0,2,0,1,0,0,31,5,52,-1,3,0
42,0,1,1,445,1,0,2,7,8,202,-1,3,0
77,5,1,1,2123,0,0,1,4,3,141,-1,3,0
29,9,1,1,767,1,0,0,5,3,253,-1,3,0
49,9,0,1,229,0,0,0,8,1,219,-1,3,0
57,5,1,1,3783,1,0,2,6,6,198,-1,3,0
37,1,1,1,140,1,1,0,7,8,490,-1,3,0
35,9,1,1,6,1,0,0,11,8,204,348,0,0
63,5,0,1,859,0,0,0,13,3,92,-1,3,0
37,9,1,1,261,0,0,0,29,1,301,-1,3,0
37,7,1,1,50,1,0,2,8,8,352,-1,3,0
52,0,1,1,-462,1,0,0,9,3,172,-1,3,0
60,5,1,1,0,0,0,0,5,1,143,-1,3,0
36,9,1,1,283,1,1,2,27,6,56,-1,3,0
48,6,1,1,91,0,0,0,21,1,136,-1,3,0
47,2,1,2,0,0,0,1,18,9,103,-1,3,0
56,4,0,2,442,0,0,2,28,8,77,-1,3,0
45,1,1,1,0,0,0,0,30,5,25,-1,3,0
53,3,1,1,1182,1,0,0,7,11,82,293,0,0
56,1,1,1,316,1,0,2,19,8,27,-1,3,0
59,9,1,1,316,0,0,0,14,1,200,-1,3,0
34,4,1,2,402,0,0,0,26,8,147,-1,3,0
45,10,2,0,8725,0,0,0,8,5,286,-1,3,0
32,9,1,3,102,1,0,2,21,8,12,-1,3,0
60,6,1,1,0,0,0,2,6,6,97,-1,3,0
54,1,0,1,615,0,1,0,20,9,230,-1,3,0
41,7,1,1,0,1,0,2,5,8,114,-1,3,0
44,1,1,1,3060,1,0,0,20,0,87,151,0,0
40,9,1,1,990,1,0,0,6,3,252,-1,3,0
40,7,0,0,1937,1,0,2,2,6,86,-1,3,0
29,9,1,1,428,0,0,0,14,5,131,-1,3,0
28,9,1,1,655,1,0,2,9,8,179,-1,3,0
35,4,1,2,16,0,0,0,19,9,185,-1,3,0
33,4,1,2,2044,1,0,0,15,8,102,177,0,0
33,4,2,2,20,0,0,0,21,1,329,-1,3,0
50,5,1,0,29,0,0,2,20,6,135,-1,3,0
56,4,1,0,-155,1,0,0,17,9,282,-1,3,0
37,4,2,2,340,0,0,0,11,1,90,-1,3,0
53,9,1,1,1776,0,0,2,18,6,443,-1,3,0
27,1,2,1,23,0,0,0,26,3,590,-1,3,0
46,9,1,1,863,1,0,0,3,3,67,-1,3,0
36,1,0,1,7051,0,1,0,15,5,106,-1,3,0
37,0,1,1,1049,0,0,0,31,5,126,-1,3,0
28,0,1,2,174,1,1,0,11,3,56,184,0,0
40,1,1,0,137,0,1,0,10,5,214,-1,3,0
48,1,1,0,783,0,1,0,6,1,90,-1,3,0
46,7,1,0,116,1,0,0,18,8,267,341,0,0
39,9,1,0,2118,1,0,0,17,0,266,-1,3,0
37,4,2,2,10269,1,0,0,18,8,28,-1,3,0
26,0,2,1,141,1,0,0,18,8,19,349,1,0
35,1,0,0,13,0,1,0,9,5,364,-1,3,0
37,4,2,2,0,0,0,0,7,5,643,-1,3,0
32,2,1,1,1996,1,0,0,18,9,271,-1,3,0
31,0,2,1,1129,1,0,0,18,8,145,-1,3,0
36,3,2,2,561,0,0,2,6,6,274,-1,3,0
36,4,1,2,539,0,0,0,11,1,176,-1,3,0
38,7,1,1,-349,1,0,0,20,0,111,328,0,0
45,0,1,1,6971,0,0,0,22,8,119,-1,3,0
58,3,1,2,497,0,0,2,11,6,138,-1,3,0
34,4,1,2,362,1,0,2,30,8,38,-1,3,0
51,1,1,0,4497,1,0,2,15,8,276,-1,3,0
38,9,2,2,2496,0,0,2,17,6,193,-1,3,0
73,5,1,1,2850,0,0,0,8,10,512,144,0,0
57,9,1,0,0,0,0,2,5,6,58,-1,3,0
45,4,1,2,1199,0,0,1,3,3,221,-1,3,0
34,9,0,2,66,0,1,0,5,3,102,170,0,0
48,0,1,3,3756,0,0,0,14,1,65,-1,3,0
39,1,2,1,1170,0,0,2,6,6,383,-1,3,0
35,9,1,2,944,0,0,0,8,1,351,-1,3,0
58,4,0,2,50,1,0,2,3,6,109,-1,3,0
36,4,2,2,171,0,0,2,17,6,398,-1,3,0
43,7,1,1,122,1,0,0,5,8,355,-1,3,0
34,1,0,1,1780,1,0,2,2,6,187,-1,3,0
52,9,1,1,136,0,0,0,28,1,88,-1,3,0
36,11,1,1,179,0,0,0,8,1,14,-1,3,0
32,1,2,1,232,0,0,2,13,2,232,-1,3,0
23,8,2,2,82,0,0,0,4,8,289,-1,3,0
57,1,1,0,630,1,0,2,29,8,52,-1,3,0
43,1,1,0,1202,0,0,2,30,8,295,-1,3,0
33,0,2,2,867,1,0,0,14,0,247,-1,3,0
45,4,0,2,6200,0,0,0,29,5,103,-1,3,0
31,0,2,1,-422,1,0,0,18,8,64,329,1,0
41,6,2,3,426,1,0,2,19,6,75,-1,3,0
47,4,0,2,107,0,0,2,15,8,246,-1,3,0
39,7,0,1,-96,1,1,1,12,8,38,-1,3,0
47,1,1,1,581,1,0,0,26,1,79,-1,3,0
57,9,1,1,402,1,0,2,6,8,153,-1,3,0
52,1,1,1,555,1,0,0,12,8,314,-1,3,0
45,0,1,1,67,0,0,0,5,3,326,-1,3,0
42,4,1,2,72,1,0,0,20,0,124,348,0,0
32,6,1,1,1942,1,0,2,30,8,84,-1,3,0
31,9,2,1,373,0,0,0,22,1,346,-1,3,0
25,1,2,1,84,1,0,0,18,8,6,-1,3,0
30,9,1,1,394,0,0,0,22,1,216,-1,3,0
33,1,1,0,925,0,0,0,20,9,884,-1,3,0
29,1,1,1,0,1,0,0,11,8,116,-1,3,0
55,5,1,1,6690,0,0,0,30,0,534,-1,3,0
51,0,1,1,4178,1,0,2,30,8,556,-1,3,0
68,5,1,1,20723,1,0,0,28,0,318,-1,3,0
29,7,2,1,887,0,0,0,4,3,343,-1,3,0
35,6,1,1,598,1,0,0,20,0,245,-1,3,0
38,9,1,1,1,1,0,0,21,9,57,199,2,0
39,4,0,1,4314,1,0,0,20,9,141,-1,3,0
47,9,1,2,2155,0,0,2,20,6,178,-1,3,0
22,4,2,2,760,0,0,1,7,2,6,-1,3,0
44,0,1,1,1248,1,1,0,8,8,428,-1,3,0
38,9,2,2,5122,1,0,0,20,9,370,184,0,0
56,7,0,1,191,0,0,0,23,5,335,-1,3,0
56,4,1,1,230,0,0,2,9,8,73,-1,3,0
54,4,0,2,7010,0,0,0,11,7,275,-1,3,0
39,7,1,1,1970,1,0,2,8,6,30,404,2,0
36,1,1,1,3935,1,1,2,27,8,220,-1,3,0
42,0,1,1,437,1,0,0,11,1,120,190,0,0
51,9,0,1,2323,1,1,0,18,1,151,-1,3,0
32,4,1,2,2213,0,0,0,29,4,125,154,0,0
31,4,1,2,84,0,1,2,1,5,143,-1,3,0
23,9,2,1,4545,0,0,0,3,6,200,-1,3,0
21,8,2,3,200,0,0,2,1,6,8,-1,3,0
45,0,2,1,206,1,0,2,5,8,193,-1,3,0
